State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Sesamum,4100,600
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Small millets,2000,100
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Sugarcane,40400,1637200
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Tobacco,3100,3600
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Urad,2500,400
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Dry chillies,3800,6100
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Gram,200,100
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Groundnut,3400,6000
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Horse-gram,6700,3200
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Jowar,100,100
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Maize,300,1100
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Moong(Green Gram),2700,1100
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Ragi,2000,3900
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Rice,2700,8700
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Sesamum,9300,900
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Urad,3000,1400
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Arhar/Tur,5400,1700
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Bajra,25000,28700
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Cotton(lint),1300,1100
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Dry chillies,1300,4100
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Groundnut,18100,21100
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Horse-gram,500,300
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Jowar,1800,500
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Korra,300,300
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Maize,6400,8600
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Mesta,400,2900
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Moong(Green Gram),2700,1700
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Other Kharif pulses,1000,600
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Ragi,33300,31900
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Rice,114900,141300
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Samai,21800,11800
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Sesamum,5000,900
Andhra Pradesh,VISAKHAPATANAM,1998,Kharif     ,Urad,2500,2000
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Dry chillies,4300,6600
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Gram,100,300
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Groundnut,3700,6300
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Horse-gram,7000,3800
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Jowar,100,100
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Maize,300,1400
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Moong(Green Gram),2800,1200
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Ragi,2100,4400
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Rice,3800,14100
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Sesamum,9900,2000
Andhra Pradesh,VISAKHAPATANAM,1998,Rabi       ,Urad,2900,1900
Andhra Pradesh,VISAKHAPATANAM,1998,Whole Year ,Sugarcane,42300,1844300
Andhra Pradesh,VISAKHAPATANAM,1998,Whole Year ,Tobacco,1400,3200
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Bajra,18351,16956
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Castor seed,8,2
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Cotton(lint),1197,1979
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Groundnut,19218,21332
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Horse-gram,466,214
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Jowar,1987,507
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Maize,6419,9134
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Masoor,6237,2364
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Moong(Green Gram),2715,1928
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Niger seed,16878,6515
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Ragi,33856,35041
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Rice,103372,134010
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Sesamum,11412,3755
Andhra Pradesh,VISAKHAPATANAM,1999,Kharif     ,Urad,2724,1662
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Gram,203,226
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Groundnut,2346,4042
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Horse-gram,6525,2486
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Jowar,139,62
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Maize,606,2934
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Moong(Green Gram),2199,567
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Ragi,1582,2973
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Rice,3053,10836
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Safflower,2,1
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Sesamum,3937,1012
Andhra Pradesh,VISAKHAPATANAM,1999,Rabi       ,Urad,2211,1461
Andhra Pradesh,VISAKHAPATANAM,1999,Whole Year ,Dry chillies,4931,8121
Andhra Pradesh,VISAKHAPATANAM,1999,Whole Year ,Onion,440,7224
Andhra Pradesh,VISAKHAPATANAM,1999,Whole Year ,Sugarcane,42490,2352119
Andhra Pradesh,VISAKHAPATANAM,1999,Whole Year ,Tobacco,554,557
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Arhar/Tur,6121,2032
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Bajra,17746,19663
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Castor seed,8,2
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Cotton(lint),1119,2113
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Dry chillies,1186,3273
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Groundnut,17715,19557
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Horse-gram,392,199
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Jowar,1492,554
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Korra,276,264
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Maize,6704,6979
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Mesta,365,3222
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Moong(Green Gram),2537,1126
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Niger seed,17218,5510
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Onion,93,1298
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Other Kharif pulses,3312,1615
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,other misc. pulses,1005,628
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Ragi,34119,32038
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Rice,115239,183345
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Samai,23523,10139
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Sesamum,11432,3132
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Small millets,23797,10403
Andhra Pradesh,VISAKHAPATANAM,2000,Kharif     ,Urad,2359,139
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Arhar/Tur,42,14
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Dry chillies,3760,8280
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Gram,27,64
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Groundnut,2267,3568
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Horse-gram,6195,1592
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Jowar,198,173
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Maize,901,4851
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Moong(Green Gram),2556,856
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Onion,326,5731
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Other  Rabi pulses,653,321
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,other misc. pulses,1,0
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Ragi,1529,2740
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Rapeseed &Mustard,226,17
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Rice,2969,6683
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Sesamum,3849,1016
Andhra Pradesh,VISAKHAPATANAM,2000,Rabi       ,Urad,2755,2215
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Banana,2747,50705
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Cashewnut,29540,7313
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Coconut ,7229,60016968
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Dry ginger,1125,2130
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Potato,136,1163
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Sugarcane,42621,2589914
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Sweet potato,445,1977
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Tapioca,554,3005
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Tobacco,2993,6021
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year ,Turmeric,1499,3097
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Arhar/Tur,4847,1507
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Bajra,15686,13019
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Castor seed,6,2
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Cotton(lint),1021,2667
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Dry chillies,918,3324
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Groundnut,12864,14601
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Horse-gram,325,140
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Jowar,1442,825
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Korra,220,165
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Maize,6879,7567
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Mesta,307,2611
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Moong(Green Gram),2369,1144
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Niger seed,17313,7341
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Onion,32,444
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Other Kharif pulses,3011,1776
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Ragi,32390,37151
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Rice,86579,145020
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Samai,22248,11769
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Sesamum,10647,1565
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Small millets,22468,11934
Andhra Pradesh,VISAKHAPATANAM,2001,Kharif     ,Urad,2845,1027
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Arhar/Tur,47,15
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Dry chillies,3754,5147
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Gram,97,182
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Groundnut,2208,4376
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Horse-gram,6235,4807
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Jowar,94,69
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Maize,1098,7107
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Moong(Green Gram),2509,765
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Onion,308,4872
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Other  Rabi pulses,539,246
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Ragi,1535,3187
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Rice,3744,7589
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Sesamum,4006,1018
Andhra Pradesh,VISAKHAPATANAM,2001,Rabi       ,Urad,2816,1915
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Banana,2431,18798
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Cashewnut,29675,14486
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Coconut ,7232,56150010
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Dry ginger,1158,3047
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Potato,173,1117
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Sugarcane,36135,2167594
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Sweet potato,428,2069
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Tapioca,447,2467
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Tobacco,1702,2598
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year ,Turmeric,1538,3136
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Arhar/Tur,4701,1575
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Bajra,14123,8897
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Castor seed,6,1
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Cotton(lint),859,1526
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Dry chillies,908,1793
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Groundnut,10313,8477
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Horse-gram,136,66
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Jowar,1537,512
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Maize,6976,12843
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Mesta,194,1467
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Moong(Green Gram),2401,363
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Niger seed,13069,4992
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Onion,52,622
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Other Kharif pulses,952,446
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Ragi,29769,25720
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Rice,61964,61344
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Sesamum,6901,807
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Small millets,21698,8688
Andhra Pradesh,VISAKHAPATANAM,2002,Kharif     ,Urad,2885,150
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Bajra,2,
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Dry chillies,2322,2903
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Gram,93,122
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Groundnut,893,1562
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Horse-gram,4916,4252
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Jowar,363,291
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Maize,918,6362
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Moong(Green Gram),1831,467
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Onion,137,1725
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Other  Rabi pulses,144,40
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,other oilseeds,412,511
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Ragi,509,293
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Rice,2028,3121
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Sesamum,2196,211
Andhra Pradesh,VISAKHAPATANAM,2002,Rabi       ,Urad,2284,1322
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Banana,1594,27219
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Beans & Mutter(Vegetable),1620,8162
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Bhindi,600,2077
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Bottle Gourd,37,0
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Brinjal,1327,13012
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Cabbage,75,0
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Cashewnut,31179,3802
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Citrus Fruit,31,137
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Coconut ,7230,30987756
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Cucumber,16,0
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Dry ginger,1167,1908
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Mango,16015,87942
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Orange,61,1085
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Other Fresh Fruits,147,158
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Other Vegetables,1476,0
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Pome Fruit,191,1445
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Potato,161,1398
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Sugarcane,44085,1588904
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Sweet potato,177,353
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Tapioca,407,2050
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Tobacco,1293,3636
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Tomato,1294,11808
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year ,Turmeric,1551,4473
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Arhar/Tur,4274,2188
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Bajra,17771,20312
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Castor seed,4,2
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Cotton(lint),1359,4045
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Dry chillies,871,3838
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Groundnut,9262,10920
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Horse-gram,118,43
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Jowar,1175,3476
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Korra,261,284
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Maize,6910,12445
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Mesta,22,175
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Moong(Green Gram),2689,1463
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Niger seed,15961,6289
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Onion,57,831
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Other Kharif pulses,1225,641
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Ragi,32664,44129
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Rice,84676,136836
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Samai,18679,7920
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Sesamum,3551,540
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Small millets,18941,8205
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Sunflower,7,8
Andhra Pradesh,VISAKHAPATANAM,2003,Kharif     ,Urad,3210,1977
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Arhar/Tur,6,3
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Dry chillies,3047,4674
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Gram,215,385
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Groundnut,1583,2667
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Horse-gram,6132,5458
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Jowar,199,374
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Maize,1413,7913
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Moong(Green Gram),3232,1092
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Onion,164,1805
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Other  Rabi pulses,53,10
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,other oilseeds,518,
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Ragi,1009,2829
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Rice,3961,7811
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Sesamum,3412,826
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Urad,3913,1514
Andhra Pradesh,VISAKHAPATANAM,2003,Rabi       ,Varagu,1,1
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Banana,1452,17908
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Beans & Mutter(Vegetable),1919,13135
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Bhindi,691,3839
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Bottle Gourd,31,0
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Brinjal,1615,20084
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Cabbage,76,0
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Cashewnut,31045,16996
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Citrus Fruit,30,164
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Coconut ,7045,45965248
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Cucumber,19,0
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Dry ginger,868,2466
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Mango,15708,38840
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Orange,61,929
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Other Fresh Fruits,139,119
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Other Vegetables,1956,0
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Pome Fruit,157,1364
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Potato,201,1875
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Sugarcane,38962,1984023
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Sweet potato,196,1417
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Tapioca,307,1927
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Tobacco,1803,3447
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Tomato,1552,14964
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year ,Turmeric,2073,5075
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Arhar/Tur,4745,2216
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Bajra,12458,13093
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Castor seed,4,2
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Cotton(lint),3020,8598
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Dry chillies,1061,4391
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Groundnut,8253,9318
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Horse-gram,84,37
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Jowar,1094,585
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Maize,6766,11773
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Mesta,115,983
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Moong(Green Gram),2126,791
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Niger seed,14357,5456
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Onion,63,1069
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Other Kharif pulses,2661,1117
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Ragi,30886,28909
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Rice,95187,160771
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Sesamum,7301,1884
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Small millets,22000,8537
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Sunflower,53,44
Andhra Pradesh,VISAKHAPATANAM,2004,Kharif     ,Urad,2465,1188
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Arhar/Tur,3,1
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Dry chillies,2329,6065
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Gram,64,98
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Groundnut,883,1824
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Horse-gram,4925,4836
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Jowar,69,130
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Maize,1452,10497
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Moong(Green Gram),2183,712
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Onion,147,2575
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Other  Rabi pulses,650,187
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Ragi,666,1108
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Rice,2621,3701
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Sesamum,3090,930
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Sunflower,43,38
Andhra Pradesh,VISAKHAPATANAM,2004,Rabi       ,Urad,2342,1485
